houseTypes,area,num_floors,bedrooms,address,price,url
Bán Nhà mặt phố,61,2,2,"Tân Uyên, Bình Dương",2.53,https://batdongsan.vn/nha-pho-1-tret-1-lau-tan-uyen-binh-duong-gia-goc-chu-dau-tu-chiec-khau-10-chi-vang-r265032
Bán Nhà mặt phố,61,2,2,"Tân Uyên, Bình Dương",2.53,https://batdongsan.vn/16-sieu-pham-cuc-dep-tai-tp-tan-uyen-shr-ck-10-chi-vang-va-4-gia-tri-gia-chi-2-ty-525-trieu-r265031
Bán Nhà mặt phố,61,,2,"Tân Uyên, Bình Dương",2.53,https://batdongsan.vn/nha-pho-phuoc-dien-citizen-tan-uyen-gia-goc-chu-dau-tu-ck-10-chi-vang-va-4-gia-tri-r265030
Bán Nhà mặt phố,60,2,2,"Tân Uyên, Bình Dương",2.53,https://batdongsan.vn/nha-pho-1-tret-1-lau-tan-uyen-binh-duong-gia-goc-chu-dau-tu-chiec-khau-10-chi-vang-r265029
Bán Nhà mặt phố,60,2,2,"Tân Uyên, Bình Dương",2.53,https://batdongsan.vn/nha-pho-1-tret-1-lau-tan-uyen-binh-duong-gia-goc-chu-dau-tu-chiec-khau-10-chi-vang-r265028
Bán Nhà riêng,50,6,10,"Hà Đông, Hà Nội",6.45,https://batdongsan.vn/ban-ccmn-thanh-binh-6-tang-10-phong-doanh-thu-45tr-thang-lh-nhung-0842031326-r265027
Bán Nhà riêng,126,1,3,"Vĩnh Cửu, Đồng Nai",1.1,https://batdongsan.vn/ban-nha-1-tret-1-lau-3phong-ngungay-cty-changshintho-cu-100gia-112ty-r265026
Bán Nhà mặt phố,90,2,,"Từ Sơn, Bắc Ninh",6.4,https://batdongsan.vn/ban-can-goc-3-mat-tien-huong-nam-view-cong-vien-giap-ha-noi-tai-centa-city-tu-son-r265022
Bán Nhà riêng,97,1,3,"Thủ Đức, TP Hồ Chí Minh",8.3,https://batdongsan.vn/ban-nha-97m2-hem-o-to-gan-mt-hoang-dieu-2-thu-duc-gia-83-ty-r265020
Bán Nhà mặt phố,25,5,5,"Quận 10, TP Hồ Chí Minh",6.5,https://batdongsan.vn/ban-nha-gap-vinh-vien-q10-giam-2-ty-con-65-ty-195trm2-kem-hd-cho-thue-18trthang-r265018
Bán Nhà riêng,20,5,3,"Đống Đa, Hà Nội",1.95,https://batdongsan.vn/hot-ban-nha-pho-cho-kham-thien-cuc-hiem-nha-dep-gan-pho-day-chua-toi-2-ty20m2-r265017
Bán Nhà riêng,90,5,4,"Gò Vấp, TP Hồ Chí Minh",12.5,https://batdongsan.vn/hxh-sat-cv-lang-hoa-le-van-tho-phuong-8-go-vap-90m2-5-tang-125-ty-r265015
Bán Nhà mặt phố,41,3,3,"Đống Đa, Hà Nội",5.9,https://batdongsan.vn/gia-re-giat-minh-ban-gap-nha-mat-pho-tay-son-dong-da-41m2-3-tang-chi-59-ty-r265012
Bán Nhà mặt phố,137,3,9,"Quận 10, TP Hồ Chí Minh",62,https://batdongsan.vn/nha-goc-mat-tien-duong-lon-quan-10-dien-tich-khung-dong-tien-120trthang-r265006
Bán Nhà riêng,88,1,,"Tân Bình, TP Hồ Chí Minh",5.8,https://batdongsan.vn/truong-chinh-p14-tan-binh-chinh-chu-lau-doi-88m2-ngang-8m-gia-90-trm2-r265005
Bán Nhà riêng,35,5,3,"Cầu Giấy, Hà Nội",5.2,https://batdongsan.vn/ban-nha-hoang-quoc-viet-cau-giay-nha-dep-ngo-o-to-tranh-nhau-52-ty-r265004
Bán Nhà riêng,72,1,3,"Thủ Đức, TP Hồ Chí Minh",4.3,https://batdongsan.vn/ban-nha-1-tret-1-lau-100-m-thong-ra-ql-72m2-55x13-chi-voi-4-ty-nhinh-r265003
Bán Nhà riêng,88,1,,"Tân Bình, TP Hồ Chí Minh",5.8,https://batdongsan.vn/truong-chinh-p14-tan-binh-chinh-chu-lau-doi-88m2-ngang-8m-gia-90-trm2-r265002
Bán Nhà riêng,88,,2,"Thủ Đức, TP Hồ Chí Minh",4.9,https://batdongsan.vn/nha-dep-hxh-mtd-11-linh-xuan-4x22-m-88m2-chi-4-ty-9-r265001
Bán Nhà riêng,25,2,2,"Quận 5, TP Hồ Chí Minh",3.8,https://batdongsan.vn/chi-38-ty-lo-goc-gan-hem-xe-hoi-trung-tamquan-5-qua-quan-1-1phut-r265000
Bán Nhà riêng,25,2,2,"Quận 5, TP Hồ Chí Minh",3.8,https://batdongsan.vn/chi-38-ty-lo-goc-gan-hem-xe-hoi-trung-tamquan-5-qua-quan-1-1phut-r264999
Bán Nhà riêng,32,5,,"Long Biên, Hà Nội",2.6,https://batdongsan.vn/ban-nha-pho-mai-phuc-quan-long-bien-dep-thoang-sang-sat-vinhome-32m2x-5-tang-2-ty-6-r264997
Bán Nhà mặt phố,78,,4,"Bình Thạnh, TP Hồ Chí Minh",9.5,https://batdongsan.vn/mt-bo-ke-nha-cao-cua-rong-tien-kd-shop-show-room-r264995
Bán Nhà mặt phố,46,2,3,"Bình Thạnh, TP Hồ Chí Minh",11.4,https://batdongsan.vn/mat-tien-binh-thanh-cung-duong-am-thuc-247-bui-dinh-tuy-p12-r264994
Bán Nhà,53,,2,"Sơn Trà, Đà Nẵng",3.3,https://batdongsan.vn/ban-nha-gac-lung-duong-nai-tu-khu-dan-cu-nai-hien-dong-son-tra-da-nang-r264992
Bán Nhà mặt phố,126,,,"Thủ Đức, TP Hồ Chí Minh",10,https://batdongsan.vn/ban-nha-mat-tien-duong-so-7-hiep-binh-chanh-thu-duc-dt-126m2-gia-10-ty-r264991
Bán Nhà mặt phố,85,2,3,"Thanh Khê, Đà Nẵng",5.7,https://batdongsan.vn/vo-no-can-ban-gap-nha-tran-xuan-le-thanh-khe85m2gia-chi-57ty-r264988
Bán Nhà riêng,30,1,2,"Quận 10, TP Hồ Chí Minh",4.6,https://batdongsan.vn/chi-4-ty-quan-10-le-hong-phong-cach-mat-tien-2-can-no-hau-tai-loc-r264985
Bán Nhà mặt phố,164,2,3,"Thuận An, Bình Dương",3.0,https://batdongsan.vn/nguyen-duc-bac-r264983
Bán Nhà riêng,136,2,3,"Quận 9, TP Hồ Chí Minh",19,https://batdongsan.vn/can-ban-gap-biet-thu-villa-park-8x17-1-tret-2-lau-full-noi-that-da-co-so-hong-gia-chi-19-ty-lh-0388668882-gap-tam-zalo-r264982
Bán Nhà mặt phố,123,1,3,"Thủ Đức, TP Hồ Chí Minh",5.0,https://batdongsan.vn/nha-lo-goc-2-mthxt-thong-thoang123m2-1-tret-1-lau-p-linh-xuan-chi-5-ty-r264980
Bán Nhà mặt phố,92,4,,"Quận 1, TP Hồ Chí Minh",32000.0,https://batdongsan.vn/ban-gap-nha-mt-tran-dinh-xu-tran-hung-dao-p-nct-q1-dt-4-x-23m-tret-4-lau-gia-32-ty-r264979
Bán Nhà riêng,43,6,,"Long Biên, Hà Nội",6,https://batdongsan.vn/ban-nha-hoang-nhu-tiep-long-bien-duong-thong-o-to-vao-gan-pho-43m2x-6-tang-6-ty-r264978
Bán Nhà mặt phố,209,,,"Thủ Đức, TP Hồ Chí Minh",8.5,https://batdongsan.vn/ban-nha-gia-mem-dt-khungmtd-209m2-dang-cho-thue-15tr-th-gia-nhinh-8-ty-r264971
Bán Nhà riêng,62,2,3,"Gò Vấp, TP Hồ Chí Minh",4.25,https://batdongsan.vn/go-vap-duong-so-2-phuong-16-so-vuong-dep-62m2-2-tang-chi-425-ty-r264970
Bán Nhà riêng,,4,,"Hồng Bàng, Hải Phòng",,https://batdongsan.vn/ban-nha-him-lam-hung-vuong-hong-bang-hai-phong-r264968
Bán Nhà riêng,80,2,4,"Gò Vấp, TP Hồ Chí Minh",8,https://batdongsan.vn/hxh-2-lau-5x16-nguyen-thai-son-8ty-p7-go-vap-r264966
Bán Nhà mặt phố,203,3,5,"Long Biên, Hà Nội",22,https://batdongsan.vn/biet-thu-xay-tho-sai-dong-long-bien-203m-x-3tang-phan-lo-via-he-hang-xom-vinhomes-riverside-ngap-tran-tien-ich-r264964
Bán Nhà mặt phố,80,4,3,"Long Biên, Hà Nội",17.5,https://batdongsan.vn/nha-mat-pho-thach-ban-long-bien-80m-x-4tang-via-he-da-bong-mat-tien-rong-full-tho-cu-kinh-doanh-dac-dia-r264963
Bán Nhà mặt phố,248,6,2,"Long Biên, Hà Nội",36,https://batdongsan.vn/toa-nha-van-phong-long-bien-248m-x-6tang-mong-11-tang-mat-tien-13m-thang-may-thong-san-r264962
Bán Nhà riêng,82,5,3,"Tân Bình, TP Hồ Chí Minh",9.9,https://batdongsan.vn/ban-nha-tan-binh-ly-thuong-kiet-hem-xe-hoi-11pn-dang-cho-thue-82m-chi-14ty9-r264957
Bán Nhà riêng,32,2,2,"Quận 8, TP Hồ Chí Minh",0.001,https://batdongsan.vn/can-ban-nha-moi-pham-the-hien-32m2-so-hong-day-du-gan-cau-nguyen-van-cu-gia-chi-1x-ty-r264955
Bán Nhà mặt phố,107.8,,3,"Châu Thành, Tiền Giang",2.58,https://batdongsan.vn/khu-nha-pho-cao-cap-r264954
Bán Nhà riêng,18,1,2,"Quận 8, TP Hồ Chí Minh",0.001,https://batdongsan.vn/can-ban-nha-duong-ba-trac-31-x-6-so-hong-rieng-gia-chi-2x-ty-r264952
Bán Nhà riêng,100,6,,"Tây Hồ, Hà Nội",14.5,https://batdongsan.vn/toa-nha-van-phong-tu-lien-au-co-100m-x-6-tang-kinh-doanh-oto-tranh-r264949
Bán Nhà riêng,30,4,,"Hà Đông, Hà Nội",2.33,https://batdongsan.vn/ban-nha-4-tang-ngo-pho-quang-trung-ha-dong-o-to-cach-10m-gia-chi-23x-ty-r264946
Bán Nhà mặt phố,64,4,5,"Tân Phú, TP Hồ Chí Minh",5.6,https://batdongsan.vn/chu-gap-ban-nha-sieu-dep-go-dau418m-hem-oto-dua-nhau-gia-chi-nhinh-5-ty-lien-he-0938521164-r264945
Bán Nhà riêng,904,3,5,"Bình Thạnh, TP Hồ Chí Minh",139,https://batdongsan.vn/ban-nha-dep-bui-dinh-tuyp12-binh-thanh-r264943
Bán Nhà riêng,,1,4,"Bình Thạnh, TP Hồ Chí Minh",5.15,https://batdongsan.vn/7x10mban-nha-hxh-v1-hoang-hoa-tham-binh-thanh-nhinh-5-ty0901248068-r264942
Bán Nhà riêng,50,3,4,"Bình Tân, TP Hồ Chí Minh",6.5,https://batdongsan.vn/ban-nha-hem-6m-dt-50m2-4m-x-125m-duc-45-tam-duong-le-van-quoi-q-binh-tan-r264939
Bán Nhà mặt phố,90,4,6,"Thủ Đức, TP Hồ Chí Minh",14.5,https://batdongsan.vn/nha-mat-tien-kinh-doanh-4-tang-p-linh-trung-tp-thu-duc-dt-90m2-r264937
Bán Nhà riêng,96,1,,"Bình Thạnh, TP Hồ Chí Minh",6.98,https://batdongsan.vn/6x16m-ban-nha-hxh-v1-xo-viet-nghe-tinhbinh-thanh6-ty-hon0901248068-r264936
Bán Nhà,198,6,6,"Sơn Trà, Đà Nẵng",24,https://batdongsan.vn/ban-toa-nha-6-tang-khu-an-cu-bien-pham-van-dong-son-tra-da-nang-thich-hop-kinh-doanh-cac-loai-hinh-dich-vu-r264935
Bán Nhà riêng,92,1,,"Bình Tân, TP Hồ Chí Minh",5.3,https://batdongsan.vn/ban-nha-hxh-thong-duong-lo-tu-dt-51x18m-1-lau-gia-53-ty-tl-lien-he-ngay-r264930
Bán Nhà riêng,58,3,4,"Bình Tân, TP Hồ Chí Minh",5.55,https://batdongsan.vn/ban-nha-hxh-duong-le-van-quoi-dt-4x145m-3-lau-gia-555-ty-tl-lien-he-ngay-r264928
Bán Nhà mặt phố,500,2,6,"Biên Hòa, Đồng Nai",25,https://batdongsan.vn/ban-nha-1t2l-mt-huynh-van-nghe-500m2-tho-cu-pbuu-long-chi-25-ti-r264926
Bán Nhà riêng,36,2,,"Bình Tân, TP Hồ Chí Minh",3.65,https://batdongsan.vn/ban-nha-hxh-thong-duong-huong-lo-2-dt-3x12m-2-lau-gia-365-ty-tl-lien-he-ngay-r264925
Bán Nhà riêng,56,3,4,"Bình Tân, TP Hồ Chí Minh",5.6,https://batdongsan.vn/ban-nha-hxh-duong-dat-moi-dt-4x14m-3-lau-gia-56-ty-tl-lien-he-ngay-r264923
Bán Nhà riêng,54,,4,"Bình Tân, TP Hồ Chí Minh",3.5,https://batdongsan.vn/nha-gia-re-dau-tu-hem-bui-tu-toan-54m2-35-ty-r264915
Bán Nhà riêng,55,2,,"Hà Đông, Hà Nội",3.7,https://batdongsan.vn/yet-kieu-dt-55m2-mt-4m-o-to-nhinh-35-ty-lh-nhung-0842031326-r264912
Bán Nhà riêng,40,4,4,"Cầu Giấy, Hà Nội",4.5,https://batdongsan.vn/ban-nha-ngo-255-duong-cau-giay-cau-giay-40m-x-4t-chi-45-ty-r264911
Bán Nhà mặt phố,300,4,,"Quận 10, TP Hồ Chí Minh",19500.0,https://batdongsan.vn/mat-tien-hoa-hung-q10-dien-tich-san-300m2-gom-1-tret-4-lau-gia-195-ty-r264910
Bán Nhà mặt phố,80,3,,"Huế, Thừa Thiên Huế",2.19,https://batdongsan.vn/nha-pho-3-tang-dai-lo-100m-vo-nguyen-giap-chi-tu-219ty-r264906
Bán Nhà mặt phố,100,5,,"Bình Tân, TP Hồ Chí Minh",14,https://batdongsan.vn/ban-nha-mt-duong-dat-moi-dt-4x25m-5-lau-gia-14-ty-tl-lien-he-ngay-r264904
Bán Nhà riêng,54.6,2,4,"Bình Tân, TP Hồ Chí Minh",6.5,https://batdongsan.vn/ban-nha-dt-42m-x-13m-duc-45-tam-duong-huong-lo-2-qbinh-tan-r264901
Bán Nhà riêng,65,3,,"Thủ Đức, TP Hồ Chí Minh",6.5,https://batdongsan.vn/nha-tam-huyet-can-ban-65m2-sd-166m2-duong-6m-ngay-cho-dau-moi-khu-an-ninh-r264900
Bán Nhà riêng,70,,,"Long Biên, Hà Nội",6,https://batdongsan.vn/le-huu-trac-r264899
Bán Nhà mặt phố,93,,2,"Quận 9, TP Hồ Chí Minh",6.0,https://batdongsan.vn/giam-500tr-con-6-ty-93m2-tret-lau-tnp-b-thu-duc-hem-xe-tai-mot-truc-dien-tich-93m2-ngang-5m-dai-185-m-nha-1tret-1lau-2pn-2wc-ve-sau-co-3-phong-tro-cho-thue-cach-mt-dinh-phong-phu-300m-gan-cho-truong-hoc-cac-cap-truong-cd-dh-giao-thong-r264898
Bán Nhà riêng,100,5,5,"Gò Vấp, TP Hồ Chí Minh",9,https://batdongsan.vn/hxh-6m-5x20-5-lau-9-ty-nguyen-hong-p1-go-vap-r264897
Bán Nhà riêng,40,3,3,"Tân Phú, TP Hồ Chí Minh",3.8,https://batdongsan.vn/nha-hiem-khu-vuc-hiem-le-trong-tan-38-ty-tan-phu-3-tang-3-pn-hiem-40m2-r264896
Bán Nhà riêng,36,,,"Hà Đông, Hà Nội",2.2,https://batdongsan.vn/ban-nha-cap-4-phu-luong-ha-dong-10m-ra-duong-o-to-qua-gia-cuc-re-chi-22-ty-r264895
Bán Nhà mặt phố,81,1,3,"Quận 9, TP Hồ Chí Minh",5.5,https://batdongsan.vn/ban-nha-moi-hxt-1-tret-1-lau-81-m2-cho-thue-10trthtnp-bthu-duc-gia-nhinh-5-ty-r264893
Bán Nhà riêng,48,2,4,"Gò Vấp, TP Hồ Chí Minh",6.4,https://batdongsan.vn/hem-8m-phan-van-tri-4x12-64-ty-p11-binh-thanh-r264892
Bán Nhà mặt phố,42,4,2,"Thủ Đức, TP Hồ Chí Minh",4.1,https://batdongsan.vn/chu-ngop-ban-gap-can-goc-2-mt-42m2-4-tang-hxt-linh-tay-thu-duc-chi-co-4-ty-1-rat-hiem-r264882
Bán Nhà mặt phố,42,4,2,"Thủ Đức, TP Hồ Chí Minh",4.1,https://batdongsan.vn/chu-ngop-ban-gap-can-goc-2-mt-42m2-4-tang-hxt-linh-tay-thu-duc-chi-co-4-ty-1-rat-hiem-r264881
Bán Nhà mặt phố,60,3,5,"Bình Tân, TP Hồ Chí Minh",6.4,https://batdongsan.vn/hang-sieu-vip-ma-lo-binh-tan-duong-ma-lo-binh-hung-hoa-a-binh-tan-r264877
Bán Nhà riêng,120,,3,"Thủ Đức, TP Hồ Chí Minh",4.2,https://batdongsan.vn/ban-nha-c4-trung-tam-thu-duc-ngay-ql-1k-120m2-chi-voi-42-ty-0905238089-r264875
Bán Nhà riêng,62,4,4,"Gò Vấp, TP Hồ Chí Minh",7.3,https://batdongsan.vn/khu-nha-cao-tang-thong-nhat-phuong-11-go-vap-62m2-4-tang-chi-73-ty-r264873
Bán Nhà mặt phố,100,,3,"Châu Thành, Tiền Giang",2.19,https://batdongsan.vn/khu-nha-pho-thiet-ke-phong-cach-chau-au-r264868
Bán Nhà riêng,80,5,,"Tân Bình, TP Hồ Chí Minh",19.5,https://batdongsan.vn/2-can-lien-ke-hong-ha-gan-san-bay-80m2-ngang-khung-10m-gia-nhinh-19-ty-r264867
Bán Nhà riêng,80,5,,"Tân Bình, TP Hồ Chí Minh",19.5,https://batdongsan.vn/2-can-lien-ke-hong-ha-gan-san-bay-80m2-ngang-khung-10m-gia-nhinh-19-ty-r264866
Bán Nhà riêng,44,,,"Thanh Xuân, Hà Nội",2.8,https://batdongsan.vn/ban-nha-mat-pho-quan-nhan-o-to-tranh-kinh-doanh-cuc-dinh-r264865
Bán Nhà riêng,28,3,,"Thanh Xuân, Hà Nội",3.5,https://batdongsan.vn/ban-nha-khuong-dinh-ba-buoc-ra-pho-o-to-d-ngay-dem-r264864
Bán Nhà riêng,51,4,,"Thanh Xuân, Hà Nội",6.3,https://batdongsan.vn/ban-nha-nguyen-trai-hang-xom-royal-city-lo-goc-2-thoang-vinh-vien-r264863
Bán Nhà mặt phố,86,3,5,"Tân Phú, TP Hồ Chí Minh",9.5,https://batdongsan.vn/mat-tien-nb-tan-son-nhi-3-tang-rong-tien-kinh-doanh-95-ty-r264858
Bán Nhà mặt phố,40,1,3,"Tân Bình, TP Hồ Chí Minh",3500.0,https://batdongsan.vn/ban-nha-moi-dt-lon-gia-re-duong-tran-van-quang-tan-binh-4om2-nhinh-3-ty-r264854
Bán Nhà mặt phố,80,,,"Quận 10, TP Hồ Chí Minh",25,https://batdongsan.vn/giam-ngay-5-ty-biet-thu-goc-3mt-cao-thang-p11-q10-dt-7x12-gia-25-ty-r264853
Bán Nhà mặt phố,18264,1,3,"Châu Thành, Tiền Giang",2.11,https://batdongsan.vn/can-ho-cao-cap-r264851
Bán Nhà riêng,99,,,"Quận 9, TP Hồ Chí Minh",3.0,https://batdongsan.vn/ban-nha-hem-le-van-viet-chi-3-ty-nhinh-99m2-r264850
Bán Nhà riêng,52,5,7,"Gò Vấp, TP Hồ Chí Minh",6,https://batdongsan.vn/hem-6m-4x13-le-quang-dinh-6-ty-p1-go-vap-r264846
Bán Nhà riêng,180,,3,"Bình Chánh, TP Hồ Chí Minh",9.9,https://batdongsan.vn/ban-nha-biet-thu-mat-tien-kpl-sat-nguyen-van-linh-180m-chi-9ty9-r264845
Bán Nhà riêng,82,,2,"Huế, Thừa Thiên Huế",1.93,https://batdongsan.vn/nha-kiet-duong-an-duong-vuong-cach-duong-chinh-50m-gia-chi-1-ty-xx-r264844
Bán Nhà riêng,43,4,3,"Lê Chân, Hải Phòng",2.82,https://batdongsan.vn/ban-nha-4-tang-lo-goc-duong-dong-thien-quan-le-chan-hai-phong-43m2-r264842
Bán Nhà riêng,100,5,5,"Gò Vấp, TP Hồ Chí Minh",10,https://batdongsan.vn/hem-6m-5x20-st-ham-le-quang-dinh-p1-go-vap-r264840
Bán Nhà mặt phố,403,4,,"Quận 7, TP Hồ Chí Minh",27,https://batdongsan.vn/toa-nha-van-phong-403-m2-4-tang-phuoc-kien-nha-be-r264837
Bán Nhà riêng,46,2,2,"Gò Vấp, TP Hồ Chí Minh",4.3,https://batdongsan.vn/can-ban-gap-nha-gan-cho-go-vap-46m2-43-ty-r264836
Bán Nhà riêng,52,1,2,"Quận 9, TP Hồ Chí Minh",2.69,https://batdongsan.vn/ban-nha-1-tret-1-lau-52m2-hem-duong-lang-tang-phu-q9-2-ty-690-trieu-r264835
Bán Nhà riêng,103,,3,"Đức Hòa, Long An",0.61,https://batdongsan.vn/ban-nha-nguyen-can-103m2-mat-tien-duong-lon-tl824-r264833
Bán Nhà mặt phố,95,,10,"Hai Bà Trưng, Hà Nội",45,https://batdongsan.vn/ban-nha-mat-pho-hoa-ma-hai-ba-trung-95m-gia-45-ty-o-to-kd-sam-uat-ngay-dem-lh-0366051369-r264832
Bán Nhà riêng,60,7,6,"Hoàn Kiếm, Hà Nội",22.5,https://batdongsan.vn/ban-nha-ly-nam-de-hoan-kiem-60m-7t-thang-may-mt4m-o-vip-o-to-kd-homestay-gia-225-ty-lh-0366051369-r264831
Bán Nhà riêng,120,,6,"Biên Hòa, Đồng Nai",5.3,https://batdongsan.vn/ban-nha-nghi-120m2-shr-tho-cu-duong-o-to-ptam-hiep-chi-53-ti-r264830
Bán Nhà,50,1,2,"Quận 9, TP Hồ Chí Minh",5.5,https://batdongsan.vn/nha-trung-tam-quan-9-xay-chac-chan-phap-ly-chuan-r264827
Bán Nhà riêng,80,6,10,"Ba Đình, Hà Nội",9,https://batdongsan.vn/toa-can-ho-cho-thue-ba-dinh-9ty-80m-full-do-thang-may-dong-tien-600trnam-r264826
Bán Nhà riêng,30,5,,"Long Biên, Hà Nội",2.6,https://batdongsan.vn/re-ban-nha-thon-trung-phuc-loi-long-bien-ngo-thong-o-to-vao-nha-30m2x-5-tang-2-ty-6-r264824
Bán Nhà mặt phố,142,,,"Quận 1, TP Hồ Chí Minh",72,https://batdongsan.vn/can-ban-gap-nha-mt-tran-hung-dao-cong-quynh-p-nct-q1-dt-8x20-tret-5-lau-gia-72-ty-r264816
Bán Nhà riêng,68,4,4,"Hoàng Mai, Hà Nội",11.95,https://batdongsan.vn/ban-nha-phan-lo-kdt-ao-saohoang-mai68m2x4to-tokinh-doanhnoi-that-cao-capgia-1195-ty-r264815
Bán Nhà riêng,90,,2,"Biên Hòa, Đồng Nai",4.1,https://batdongsan.vn/ban-nha-mt-kinh-doanh-duong-nguyen-ba-hoc-p-tan-mai-chi-41-ti-r264811
Bán Nhà mặt phố,100,8,,"Cầu Giấy, Hà Nội",39,https://batdongsan.vn/chinh-chu-ban-gap-toa-nha-van-phong-ket-hop-nha-o-mat-vuon-hoa-khu-do-thi-yen-hoa-gia-39-ty-r264808
Bán Nhà mặt phố,100,8,,"Đống Đa, Hà Nội",58,https://batdongsan.vn/chinh-chu-ban-gap-toa-nha-8-tang-lo-goc-mat-pho-vong-dai-la-gia-58-ty-r264807
Bán Nhà riêng,62.2,,2,"Thanh Khê, Đà Nẵng",3.36,https://batdongsan.vn/nha-kiet-96-dien-bien-phu-huong-nam-kien-co-r264806
Bán Nhà riêng,50,5,4,"Long Biên, Hà Nội",6.6,https://batdongsan.vn/ban-nha-duong-bat-khoi-quan-long-bien-ha-noi-r264799
Bán Nhà riêng,58,1,3,"Quận 7, TP Hồ Chí Minh",5.0,https://batdongsan.vn/can-ban-chinh-chu-ngoi-nha-ngay-duong-so-39-dt56m-p-tan-quy-q7-nay-can-ban-gap-ngoi-nha-gia-5ty-nhinh-r264793
Bán Nhà riêng,119,,2,"Tam Dương, Vĩnh Phúc",1.2,https://batdongsan.vn/ban-nha-tai-thon-vien-du-thanh-van-tam-duong-vinh-phuc-gia-chi-12-ty-r264789
Bán Nhà mặt phố,75,,6,"Vĩnh Yên, Vĩnh Phúc",3.2,https://batdongsan.vn/ban-may-can-lien-ke-day-vci-moutain-view-trung-tam-thanh-pho-vinh-yen-tinh-vinh-phuc-r264788
Bán Nhà riêng,36,5,3,"Tây Hồ, Hà Nội",4.5,https://batdongsan.vn/ban-nha-xuan-la-tay-ho-gan-pho-o-to-do-cua-45-ty-r264785
Bán Nhà riêng,15,3,,"Tân Bình, TP Hồ Chí Minh",1.2,https://batdongsan.vn/1ty2-co-ngay-ho-khau-tai-sai-gon-lac-long-quan-p10-tan-binh-r264781
Bán Nhà riêng,15,3,,"Tân Bình, TP Hồ Chí Minh",1.2,https://batdongsan.vn/1ty2-co-ngay-ho-khau-tai-sai-gon-lac-long-quan-p10-tan-binh-r264780
Bán Nhà riêng,41,5,4,"Thanh Xuân, Hà Nội",3.96,https://batdongsan.vn/ban-nha-khuong-dinh-thanh-xuan-41m-x-5t-chi-396-ty-r264778
Bán Nhà mặt phố,215,,15,"Bình Thạnh, TP Hồ Chí Minh",18,https://batdongsan.vn/nha-mat-tien-ngop-bank80trm2-chu-dang-gap-ban-tong-chao-18-ty-r264777
Bán Nhà riêng,77,1,4,"Quận 9, TP Hồ Chí Minh",0.001,https://batdongsan.vn/nha-1-tret-1-lau-4-pn-77m2-duong-oto-quan-9-gia-chi-4ty95-thuong-luong-r264769
Bán Nhà riêng,60,3,3,"An Dương, Hải Phòng",1.85,https://batdongsan.vn/ban-nha-60m2x3-tang-san-cong-doc-lap-ngay-trung-tam-thi-tran-an-duong-r264767
Bán Nhà riêng,56,1,1,"An Dương, Hải Phòng",1.45,https://batdongsan.vn/nha-566m2-mai-bang-co-khung-cho-len-tang-huong-bac-to-7-thi-tran-an-duong-ngay-thpt-dan-lap-an-hai-r264766
Bán Nhà mặt phố,78,2,5,"Bình Tân, TP Hồ Chí Minh",6.35,https://batdongsan.vn/nha-mat-tien-lung-linh-ngop-duong-ho-van-long-binh-hung-hoa-b-binh-tan-r264760
Bán Nhà riêng,39,4,4,"Thanh Xuân, Hà Nội",4.6,https://batdongsan.vn/ban-nha-hoang-van-thai-thanh-xuan-39m-x-4t-chi-46-ty-r264759
Bán Nhà mặt phố,42,,4,"Tân Phú, TP Hồ Chí Minh",3.6000006,https://batdongsan.vn/nha-thoai-ngoc-hau-sieu-dep-rong-rai-hem-oto-so-vuong-100-gia-chi-nhinh-3-ty-r264756
Bán Nhà riêng,40,,,"Tân Bình, TP Hồ Chí Minh",3.3,https://batdongsan.vn/tan-binh-ngay-lac-long-quan-40m2-sat-mat-tien-1-can-duy-nhat-gia-re-r264753
Bán Nhà riêng,42,,2,"Quận 12, TP Hồ Chí Minh",3.3,https://batdongsan.vn/nha-dep-sat-mat-tien-thoi-an-quan-12-ko-lo-gioi-ko-quy-hoach-chi-3-ty-tieu-hoc-r264752
Bán Nhà mặt phố,550,11,,"Cầu Giấy, Hà Nội",350,https://batdongsan.vn/ban-toa-nha-vip-mat-pho-dich-vong-hau-dt550m2gia-350-ty-r264750
Bán Nhà mặt phố,190,9,,"Thanh Xuân, Hà Nội",83,https://batdongsan.vn/chinh-chu-ban-gap-toa-nha-van-phong-9-tang-mat-pho-vu-tong-phan-dt-190m-gia-83-ty-r264749
Bán Nhà mặt phố,540,9,,"Đống Đa, Hà Nội",430,https://batdongsan.vn/chinh-chu-ban-gap-toa-nha-van-phong-vip-nga-tu-pho-ton-duc-thang-dt-540m-gia-430-ty-r264748
Bán Nhà mặt phố,210,8,,"Cầu Giấy, Hà Nội",120,https://batdongsan.vn/chinh-chu-ban-gap-toa-nha-van-phong-mat-pho-tu-mo-vi-tri-dac-dia-gia-120-ty-r264747
Bán Nhà riêng,60,5,4,"Long Biên, Hà Nội",6.9,https://batdongsan.vn/ban-nha-ngoc-thuy-long-bien-60m-x-5-tang-mt-4m-o-to-69-ty-r264742
Bán Nhà riêng,60,5,4,"Long Biên, Hà Nội",6.9,https://batdongsan.vn/ban-nha-ngoc-thuy-long-bien-60m-x-5-tang-mt-4m-o-to-69-ty-r264741
Bán Nhà riêng,65,7,,"Long Biên, Hà Nội",11,https://batdongsan.vn/ban-nha-hong-tien-duong-thong-o-to-kinh-doanh-65m2x-7-tang-mat-tien-rong-6m-11-ty-r264739
